"FoodID","FoodOrder","RecipeFoodID","PreparationMethodID","AmountIsAsPurchased","AmountUnitID","AmountValue","RecipeFoodText","RecipeFoodTextNormalized","RecipeFoodTextPhonetic"
25174,6,57,1,0,9,2.00,"2 qt nonfat milk","2 QT NONFAT MILK","KT NNFT MLK"
25174,7,263,,0,8,0.50,"1/2 cup lemon juice or vinegar","1 2 CUP LEMON JUICE OR VINEGAR","  KP LMN JS OR FNKR"
25174,8,556,,0,15,2.00,"3 cups (2 lb) molasses","3 CUPS 2 LB MOLASSES","KPS  LB  MLSS"
25174,9,120,,0,8,0.25,"1/4 cup vegetable oil","1 4 CUP VEGETABLE OIL","  KP FJTBL OL"
25174,10,307,18,0,15,1.00,"2 1/2 cups (1 lb) raisins","2 1 2 CUPS 1 LB RAISINS","  KPS  LB  RSNS"
25175,1,729,,0,11,3.25,"3 1/4 oz active dry yeast","3 1 4 OZ ACTIVE DRY YEAST","  OS AKTF TR YST"
25175,2,1821,,0,8,3.00,"3 cups warm water, 110 degrees Fahrenheit","3 CUPS WARM WATER 110 DEGREES FAHRENHEIT","KPS WRM WTR   TKRS FRNHT"
25175,3,503,1,0,15,7.25,"6 1/2 qt (7 1/4 lb) all purpose flour","6 1 2 QT 7 1 4 LB ALL PURPOSE FLOUR","  KT    LB  AL PRPS FLR"
25175,4,65,,0,11,6.50,"2 3/4 cups (6 1/2 oz) instant nonfat milk","2 3 4 CUPS 6 1 2 OZ INSTANT NONFAT MILK","  KPS    OS  INSTNT NNFT MLK"
25175,5,561,,0,11,11.50,"1 1/2 cups 2 Tbsp (11 1/2 oz) sugar","1 1 2 CUPS 2 TBSP 11 1 2 OZ SUGAR","  KPS  TBSP    OS  SKR"
25175,6,822,,0,11,2.50,"1/4 cup (2 1/2 oz) salt","1 4 CUP 2 1 2 OZ SALT","  KP    OS  SLT"
25175,7,120,,0,8,1.67,"1 2/3 cups vegetable oil","1 2 3 CUPS VEGETABLE OIL","  KPS FJTBL OL"
25175,8,1821,,0,9,1.25,"1 1/4 qt water,  68 degrees Fahrenheit","1 1 4 QT WATER 68 DEGREES FAHRENHEIT","  KT WTR    TKRS FRNHT"
25175,9,811,,0,8,0.50,"1/2 cup cinnamon","1 2 CUP CINNAMON","  KP SNMN"
25175,10,561,,0,11,10.50,"1 1/2 cups (10 1/2 oz) sugar","1 1 2 CUPS 10 1 2 OZ SUGAR","  KPS    OS  SKR"
25175,11,120,,0,6,2.00,"2 Tbsp vegetable oil","2 TBSP VEGETABLE OIL","TBSP FJTBL OL"
25175,12,307,18,0,15,1.28,"1 qt (1 lb 4 1/2 oz) raisins","1 QT 1 LB 4 1 2 OZ RAISINS","KT  LB    OS  RSNS"
25175,13,924,,0,6,2.00,"2 Tbsp melted margarine","2 TBSP MELTED MARGARINE","TBSP MLTT MRKRN"
25176,1,503,1,0,15,2.00,"1 qt 3 1/4 cups (2 lb) all purpose flour","1 QT 3 1 4 CUPS 2 LB ALL PURPOSE FLOUR","KT    KPS  LB  AL PRPS FLR"
25176,2,426,,0,15,2.00,"2 lb cornmeal","2 LB CORNMEAL","LB KRNML"
25176,3,561,,0,11,10.50,"1 1/2 cups (10 1/2 oz) sugar","1 1 2 CUPS 10 1 2 OZ SUGAR","  KPS    OS  SKR"
25176,4,681,,0,11,2.00,"1/3 cup (2 oz) baking powder","1 3 CUP 2 OZ BAKING POWDER","  KP  OS  BKNK PTR"
25176,5,822,,0,5,2.50,"2 1/2 tsp salt","2 1 2 TSP SALT","  TSP SLT"
25176,6,96,1,0,11,10.50,"6  (10 1/2 oz) large eggs","6 10 1 2 OZ LARGE EGGS","  OS  LRJ EKS"
25176,7,57,1,0,9,1.87,"1 qt 3 1/2 cups nonfat milk","1 QT 3 1 2 CUPS NONFAT MILK","KT    KPS NNFT MLK"
25176,8,120,,0,8,1.00,"1 cup vegetable oil","1 CUP VEGETABLE OIL","KP FJTBL OL"
25176,9,5,1,0,9,1.75,"1 3/4 qt (1 1/2 lb) shredded cheddar cheese","1 3 4 QT 1 1 2 LB SHREDDED CHEDDAR CHEESE","  KT    LB  XRTT XTR XS"
25176,10,1663,,0,11,8.00,"1 cup (8 oz) chopped green chili peppers","1 CUP 8 OZ CHOPPED GREEN CHILI PEPPERS","KP  OS  XPT KRN XL PPRS"
25177,1,120,,0,8,0.50,"1/2 cup vegetable oil","1 2 CUP VEGETABLE OIL","  KP FJTBL OL"
25177,2,633,1,0,15,2.00,"1 qt 1 1/4 cups (2 lb) chopped fresh onions","1 QT 1 1 4 CUPS 2 LB CHOPPED FRESH ONIONS","KT    KPS  LB  XPT FRX ONNS"
25177,3,609,47,0,15,2.00,"1 qt 3 1/2 cups chopped celery","1 QT 3 1 2 CUPS CHOPPED CELERY","KT    KPS XPT SLR"
25177,4,96,27,0,15,5.50,"50 (5 lb 8 oz) large beaten eggs","50 5 LB 8 OZ LARGE BEATEN EGGS","LB  OS  LRJ BTN EKS"
25177,5,2865,,0,15,20.25,"3 1/2 gal (20 1/4 lb) chilled cooked white rice","3 1 2 GAL 20 1 4 LB CHILLED COOKED WHITE RICE","  KL    LB  XLT KKT WT RS"
25177,6,29250,47,0,15,2.00,"1 qt 2 1/2 cups (2 lb) frozen peas","1 QT 2 1 2 CUPS 2 LB FROZEN PEAS","KT    KPS  LB  FRSN PS"
25177,7,841,,0,8,2.67,"2 2/3 cups soy sauce","2 2 3 CUPS SOY SAUCE","  KPS S SS"
25178,1,729,,0,8,0.33,"1/3 cup active dry yeast","1 3 CUP ACTIVE DRY YEAST","  KP AKTF TR YST"
25178,2,1821,,0,8,2.00,"2 cups warm water, 110 degrees Fahrenheit","2 CUPS WARM WATER 110 DEGREES FAHRENHEIT","KPS WRM WTR   TKRS FRNHT"
25178,3,503,1,0,15,7.50,"6 3/4 qt (7 lb 8 oz) all purpose flour","6 3 4 QT 7 LB 8 OZ ALL PURPOSE FLOUR","  KT  LB  OS  AL PRPS FLR"
25178,4,65,,0,11,6.00,"2 1/2 cups (6 oz) instant nonfat dry milk","2 1 2 CUPS 6 OZ INSTANT NONFAT DRY MILK","  KPS  OS  INSTNT NNFT TR MLK"
25178,5,561,,0,11,3.50,"1/2 cup (3 1/2 oz) sugar","1 2 CUP 3 1 2 OZ SUGAR","  KP    OS  SKR"
25178,6,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25178,7,1821,,0,9,1.50,"1 1/2 qt water","1 1 2 QT WATER","  KT WTR"
25178,8,8586,,0,11,3.25,"1/2 cup (3 1/4 oz) shortening","1 2 CUP 3 1 4 OZ SHORTENING","  KP    OS  XRTNNK"
25178,9,426,,0,8,0.25,"1/4 cup cornmeal","1 4 CUP CORNMEAL","  KP KRNML"
25179,1,503,1,0,15,3.50,"3 qt 1/2 cup (3 lb 8 oz) all purpose flour","3 QT 1 2 CUP 3 LB 8 OZ ALL PURPOSE FLOUR","KT   KP  LB  OS  AL PRPS FLR"
25179,2,65,,0,11,3.50,"1 1/2 cups (3 1/2 oz) instant nonfat dry milk","1 1 2 CUPS 3 1 2 OZ INSTANT NONFAT DRY MILK","  KPS    OS  INSTNT NNFT TR MLK"
25179,3,681,,0,11,3.00,"1/2 cup less 1 tsp (3 oz) baking powder","1 2 CUP LESS 1 TSP 3 OZ BAKING POWDER","  KP LS  TSP  OS  BKNK PTR"
25179,4,561,,0,11,14.00,"2 cups (14 oz) sugar","2 CUPS 14 OZ SUGAR","KPS  OS  SKR"
25179,5,822,,0,6,1.33,"1 Tbsp 1 tsp salt","1 TBSP 1 TSP SALT","TBSP  TSP SLT"
25179,6,307,,0,8,2.50,"2 1/2 cups (1 lb) raisins","2 1 2 CUPS 1 LB RAISINS","  KPS  LB  RSNS"
25179,7,96,1,0,11,10.50,"6 (10 1/2 oz) large eggs","6 10 1 2 OZ LARGE EGGS","  OS  LRJ EKS"
25179,8,1821,,0,9,1.37,"1 qt 1 1/2 cups water","1 QT 1 1 2 CUPS WATER","KT    KPS WTR"
25179,9,120,,0,8,1.50,"1 1/2 cups vegetable oil","1 1 2 CUPS VEGETABLE OIL","  KPS FJTBL OL"
25180,1,25164,31,0,15,4.93,"4 qt (4 lb 15 oz) master mix","4 QT 4 LB 15 OZ MASTER MIX","KT  LB  OS  MSTR MKS"
25180,2,561,,0,11,14.00,"2 cups (14 oz) sugar","2 CUPS 14 OZ SUGAR","KPS  OS  SKR"
25180,3,307,18,0,15,1.00,"2 1/2 cups (1 lb) raisins","2 1 2 CUPS 1 LB RAISINS","  KPS  LB  RSNS"
25180,4,96,1,0,11,10.50,"6 (10 1/2 oz) large eggs","6 10 1 2 OZ LARGE EGGS","  OS  LRJ EKS"
25180,5,1821,,0,9,1.37,"1 qt 1 1/2 cups water","1 QT 1 1 2 CUPS WATER","KT    KPS WTR"
25181,1,503,1,0,15,2.62,"2 qt 1 1/2 cups (2 lb 10 oz) all purpose flour","2 QT 1 1 2 CUPS 2 LB 10 OZ ALL PURPOSE FLOUR","KT    KPS  LB  OS  AL PRPS FLR"
25181,2,506,1,0,11,14.00,"3 1/4 cups (14 oz) whole wheat flour","3 1 4 CUPS 14 OZ WHOLE WHEAT FLOUR","  KPS  OS  WL WT FLR"
25181,3,65,,0,11,3.50,"1 1/2 cups (3 1/2 oz) instant nonfat dry milk","1 1 2 CUPS 3 1 2 OZ INSTANT NONFAT DRY MILK","  KPS    OS  INSTNT NNFT TR MLK"
25181,4,681,,0,11,3.00,"1/2 cup less 1 tsp (3 oz) baking powder","1 2 CUP LESS 1 TSP 3 OZ BAKING POWDER","  KP LS  TSP  OS  BKNK PTR"
25181,5,561,,0,11,14.00,"2 cups (14 oz) sugar","2 CUPS 14 OZ SUGAR","KPS  OS  SKR"
25181,6,822,,0,5,4.00,"1 Tbsp 1 tsp salt","1 TBSP 1 TSP SALT","TBSP  TSP SLT"
25181,7,307,,0,8,2.50,"2 1/2 cups (1 lb) raisins","2 1 2 CUPS 1 LB RAISINS","  KPS  LB  RSNS"
25181,8,96,1,0,11,10.50,"6 (10 1/2 oz) large eggs","6 10 1 2 OZ LARGE EGGS","  OS  LRJ EKS"
25181,9,1821,,0,9,1.37,"1 qt 1 1/2 cups water","1 QT 1 1 2 CUPS WATER","KT    KPS WTR"
25181,10,120,,0,8,1.50,"1 1/2 cups vegetable oil","1 1 2 CUPS VEGETABLE OIL","  KPS FJTBL OL"
25182,1,503,1,0,15,4.00,"3 qt 2 1/2 cups (4 lb) all purpose flour","3 QT 2 1 2 CUPS 4 LB ALL PURPOSE FLOUR","KT    KPS  LB  AL PRPS FLR"
25182,2,681,,0,11,3.25,"1/2 cup (3 1/2 oz) baking powder","1 2 CUP 3 1 2 OZ BAKING POWDER","  KP    OS  BKNK PTR"
25182,3,822,,0,6,1.00,"1 Tbsp salt","1 TBSP SALT","TBSP SLT"
25182,4,65,,0,11,5.00,"2 cups (5 oz) instant nonfat dry milk","2 CUPS 5 OZ INSTANT NONFAT DRY MILK","KPS  OS  INSTNT NNFT TR MLK"
25182,5,561,,0,11,4.50,"2/3 cup (4 1/2 oz) sugar","2 3 CUP 4 1 2 OZ SUGAR","  KP    OS  SKR"
25182,6,96,1,0,15,1.78,"16 (1 lb 12 1/2 oz) large eggs","16 1 LB 12 1 2 OZ LARGE EGGS","LB    OS  LRJ EKS"
25182,7,1821,,0,9,2.62,"2 qt 2 1/2 cups water","2 QT 2 1 2 CUPS WATER","KT    KPS WTR"
25182,8,120,,0,8,2.00,"2 cups vegetable oil","2 CUPS VEGETABLE OIL","KPS FJTBL OL"
25183,1,25164,31,0,15,5.62,"4 1/2 qt (5 lb 10 oz) master mix","4 1 2 QT 5 LB 10 OZ MASTER MIX","  KT  LB  OS  MSTR MKS"
25183,2,561,,0,11,4.50,"2/3 cup (4 1/2 oz) sugar","2 3 CUP 4 1 2 OZ SUGAR","  KP    OS  SKR"
25183,3,96,1,0,15,1.78,"16 (1 lb 12 1/2 oz) large eggs","16 1 LB 12 1 2 OZ LARGE EGGS","LB    OS  LRJ EKS"
25183,4,1821,,0,9,2.62,"2 qt 2 1/2 cups water","2 QT 2 1 2 CUPS WATER","KT    KPS WTR"
25184,1,729,,0,11,2.00,"2 oz active dry yeast","2 OZ ACTIVE DRY YEAST","OS AKTF TR YST"
25184,2,1821,,0,9,2.12,"2 qt 1/2 cup warm water (110 degree F)","2 QT 1 2 CUP WARM WATER 110 DEGREE F ","KT   KP WRM WTR  TKR F "
25184,3,503,1,0,15,7.00,"6 1/4 qt (7 lb) all purpose flour","6 1 4 QT 7 LB ALL PURPOSE FLOUR","  KT  LB  AL PRPS FLR"
25184,4,120,,0,8,0.67,"2/3 cup vegetable oil","2 3 CUP VEGETABLE OIL","  KP FJTBL OL"
25184,5,822,,0,5,2.50,"2-1/2 tsp salt","2 1 2 TSP SALT","   TSP SLT"
25184,6,561,,0,11,2.00,"1/4 cup 2 tsp (2 oz) sugar","1 4 CUP 2 TSP 2 OZ SUGAR","  KP  TSP  OS  SKR"
25184,7,426,1,0,11,5.00,"1 cup (5 oz) cornmeal","1 CUP 5 OZ CORNMEAL","KP  OS  KRNML"
25185,1,729,,0,8,0.50,"1/2 cup active dry yeast","1 2 CUP ACTIVE DRY YEAST","  KP AKTF TR YST"
25185,2,1821,,0,10,1.00,"1 gal warm water, 110 degrees Fahrenheit","1 GAL WARM WATER 110 DEGREES FAHRENHEIT","KL WRM WTR   TKRS FRNHT"
25185,3,503,1,0,15,7.00,"6 1/4 qt (7 lb) all purpose flour","6 1 4 QT 7 LB ALL PURPOSE FLOUR","  KT  LB  AL PRPS FLR"
25185,4,65,,0,15,1.15,"1 qt 3 3/4 cup (1 lb 2 1/2 oz) instant nonfat dry milk","1 QT 3 3 4 CUP 1 LB 2 1 2 OZ INSTANT NONFAT DRY MILK","KT    KP  LB    OS  INSTNT NNFT TR MLK"
25185,5,561,,0,11,8.75,"1 1/4 cup (8 3/4 oz) sugar","1 1 4 CUP 8 3 4 OZ SUGAR","  KP    OS  SKR"
25185,6,822,,0,5,2.50,"2 1/2 tsp salt","2 1 2 TSP SALT","  TSP SLT"
25185,7,120,,0,8,0.25,"1/4 cup vegetable oil","1 4 CUP VEGETABLE OIL","  KP FJTBL OL"
25185,8,426,1,0,11,5.00,"1 cup (5 oz) cornmeal","1 CUP 5 OZ CORNMEAL","KP  OS  KRNML"
25186,1,729,,0,11,3.25,"1/2 cup 2 Tbsp (3 1/4 oz) active dry yeast","1 2 CUP 2 TBSP 3 1 4 OZ ACTIVE DRY YEAST","  KP  TBSP    OS  AKTF TR YST"
25186,2,1821,,0,8,3.00,"3 cups warm water, 110 degrees Fahrenheit","3 CUPS WARM WATER 110 DEGREES FAHRENHEIT","KPS WRM WTR   TKRS FRNHT"
25186,3,503,1,0,15,7.25,"6 1/2 qt (7 lb 4 oz) all purpose flour","6 1 2 QT 7 LB 4 OZ ALL PURPOSE FLOUR","  KT  LB  OS  AL PRPS FLR"
25186,4,65,,0,11,6.50,"2 3/4 cups (6 1/2 oz) instant nonfat dry milk","2 3 4 CUPS 6 1 2 OZ INSTANT NONFAT DRY MILK","  KPS    OS  INSTNT NNFT TR MLK"
25186,5,561,,0,11,11.50,"1 1/2 cups 2 Tbsp (11 1/2 oz) sugar","1 1 2 CUPS 2 TBSP 11 1 2 OZ SUGAR","  KPS  TBSP    OS  SKR"
25186,6,822,,0,11,2.50,"1/4 cup (2 1/2 oz) salt","1 4 CUP 2 1 2 OZ SALT","  KP    OS  SLT"
25186,7,120,,0,8,1.67,"1 2/3 cups vegetable oil","1 2 3 CUPS VEGETABLE OIL","  KPS FJTBL OL"
25186,8,1821,,0,9,1.25,"1 1/4 qt water","1 1 4 QT WATER","  KT WTR"
25186,9,924,,0,6,2.00,"2 Tbsp melted margarine","2 TBSP MELTED MARGARINE","TBSP MLTT MRKRN"
25187,1,729,,0,11,3.25,"1/2 cup 2 Tbsp (3 1/4 oz) active dry yeast","1 2 CUP 2 TBSP 3 1 4 OZ ACTIVE DRY YEAST","  KP  TBSP    OS  AKTF TR YST"
25187,2,1821,,0,8,3.00,"3 cups warm water, 110 degrees Fahrenheit","3 CUPS WARM WATER 110 DEGREES FAHRENHEIT","KPS WRM WTR   TKRS FRNHT"
25187,3,503,1,0,15,3.62,"3 1/4 qt (3 lb 10 oz) all purpose flour","3 1 4 QT 3 LB 10 OZ ALL PURPOSE FLOUR","  KT  LB  OS  AL PRPS FLR"
25187,4,506,1,0,15,3.62,"3 qt 1 1/2 cups (3 lb 10 oz) whole wheat flour","3 QT 1 1 2 CUPS 3 LB 10 OZ WHOLE WHEAT FLOUR","KT    KPS  LB  OS  WL WT FLR"
25187,5,65,,0,11,6.50,"2 3/4 cups (6 1/2 oz) instant nonfat dry milk","2 3 4 CUPS 6 1 2 OZ INSTANT NONFAT DRY MILK","  KPS    OS  INSTNT NNFT TR MLK"
25187,6,561,,0,11,11.50,"1 1/2 cups 2 Tbsp (11 1/2 oz) sugar","1 1 2 CUPS 2 TBSP 11 1 2 OZ SUGAR","  KPS  TBSP    OS  SKR"
25187,7,822,,0,11,2.50,"1/4 cup (2 1/2 oz) salt","1 4 CUP 2 1 2 OZ SALT","  KP    OS  SLT"
25187,8,120,,0,8,1.67,"1 2/3 cups vegetable oil","1 2 3 CUPS VEGETABLE OIL","  KPS FJTBL OL"
25187,9,1821,,0,9,1.25,"1 1/4 qt water","1 1 4 QT WATER","  KT WTR"
25187,10,924,,0,6,2.00,"2 Tbsp melted margarine","2 TBSP MELTED MARGARINE","TBSP MLTT MRKRN"
25188,1,120,,0,8,0.25,"1/4 cup vegetable oil","1 4 CUP VEGETABLE OIL","  KP FJTBL OL"
25188,2,633,8,0,11,15.00,"2 1/2 cups (15 oz) chopped fresh onions","2 1 2 CUPS 15 OZ CHOPPED FRESH ONIONS","  KPS  OS  XPT FRX ONNS"
25188,3,643,8,0,11,10.50,"2 cups (10 1/2 oz) chopped green pepper","2 CUPS 10 1 2 OZ CHOPPED GREEN PEPPER","KPS    OS  XPT KRN PPR"
25188,4,1821,,0,9,3.75,"3 3/4 qt beef stock or water","3 3 4 QT BEEF STOCK OR WATER","  KT BF STK OR WTR"
25188,5,672,,0,15,2.41,"1 qt 1 1/2 cups (2 lb 6 1/2 oz) canned tomatoes with liquid, chopped","1 QT 1 1 2 CUPS 2 LB 6 1 2 OZ CANNED TOMATOES WITH LIQUID CHOPPED","KT    KPS  LB    OS  KNT TMTS W0 LKT  XPT"
25188,6,1699,,0,11,14.00,"1 1/2 cup (14 oz) tomato paste","1 1 2 CUP 14 OZ TOMATO PASTE","  KP  OS  TMT PST"
25188,7,810,,0,6,2.00,"2 Tbsp chili powder","2 TBSP CHILI POWDER","TBSP XL PTR"
25188,8,1177,,0,6,1.50,"1 Tbsp 1 1/2 tsp ground cumin","1 TBSP 1 1 2 TSP GROUND CUMIN","TBSP    TSP KRNT KMN"
25188,9,816,,0,5,1.50,"1 1/2 tsp paprika","1 1 2 TSP PAPRIKA","  TSP PPRK"
25188,10,1187,,0,5,1.50,"1 1/2 tsp onion powder","1 1 2 TSP ONION POWDER","  TSP ONN PTR"
25188,11,483,6,0,15,2.93,"1 3/4 qt (2 lb 15 oz) white rice","1 3 4 QT 2 LB 15 OZ WHITE RICE","  KT  LB  OS  WT RS"
25189,1,2764,,0,15,4.43,"1 No. 10 can (4 lb 7 oz) drained sweet potatoes","1 NO 10 CAN 4 LB 7 OZ DRAINED SWEET POTATOES","N  KN  LB  OS  TRNT SWT PTTS"
25189,2,503,1,0,15,3.50,"3 qt 1/2 cup (3 lb 8 oz) all purpose flour","3 QT 1 2 CUP 3 LB 8 OZ ALL PURPOSE FLOUR","KT   KP  LB  OS  AL PRPS FLR"
25189,3,561,,0,15,2.12,"1 1/4 qt (2 lb 2 oz) sugar","1 1 4 QT 2 LB 2 OZ SUGAR","  KT  LB  OS  SKR"
25189,4,65,,0,8,0.50,"1/2 cup instant nonfat dry milk","1 2 CUP INSTANT NONFAT DRY MILK","  KP INSTNT NNFT TR MLK"
25189,5,681,,0,8,0.25,"1/4 cup baking powder","1 4 CUP BAKING POWDER","  KP BKNK PTR"
25189,6,1611,,0,5,2.00,"2 tsp baking soda","2 TSP BAKING SODA","TSP BKNK ST"
25189,7,822,,0,5,2.00,"2 tsp salt","2 TSP SALT","TSP SLT"
25189,8,807,,0,5,2.00,"2 tsp allspice","2 TSP ALLSPICE","TSP ALSPS"
25189,9,814,,0,5,2.00,"2 tsp nutmeg","2 TSP NUTMEG","TSP NTMK"
25189,10,812,,0,5,2.00,"2 tsp ground cloves","2 TSP GROUND CLOVES","TSP KRNT KLFS"
25189,11,96,1,0,11,14.00,"8 (14 oz) large eggs","8 14 OZ LARGE EGGS","OS  LRJ EKS"
25189,12,1821,,0,8,2.50,"2 1/2 cups water","2 1 2 CUPS WATER","  KPS WTR"
25189,13,8586,,0,11,13.00,"2 cups (13 oz) shortening","2 CUPS 13 OZ SHORTENING","KPS  OS  XRTNNK"
25189,14,304,18,0,11,13.00,"2 1/2 cups (13 oz) chopped prunes","2 1 2 CUPS 13 OZ CHOPPED PRUNES","  KPS  OS  XPT PRNS"
25189,15,529,,0,11,13.00,"3 cups (13 oz) chopped walnuts","3 CUPS 13 OZ CHOPPED WALNUTS","KPS  OS  XPT WLNTS"
25190,1,729,,0,8,0.33,"1/3 cup active dry yeast","1 3 CUP ACTIVE DRY YEAST","  KP AKTF TR YST"
25190,2,1821,,0,8,1.00,"1 cup warm water, 110 degrees Fahrenheit","1 CUP WARM WATER 110 DEGREES FAHRENHEIT","KP WRM WTR   TKRS FRNHT"
25190,3,503,1,0,15,4.37,"4 qt (4 lb 6 oz) all purpose flour","4 QT 4 LB 6 OZ ALL PURPOSE FLOUR","KT  LB  OS  AL PRPS FLR"
25190,4,65,,0,8,1.25,"1 1/4 cups (3 oz) instant nonfat dry milk","1 1 4 CUPS 3 OZ INSTANT NONFAT DRY MILK","  KPS  OS  INSTNT NNFT TR MLK"
25190,5,561,,0,11,4.50,"2/3 cup (4 1/2 oz) sugar","2 3 CUP 4 1 2 OZ SUGAR","  KP    OS  SKR"
25190,6,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25190,7,1821,,0,9,1.00,"1 qt warm water, 70-75 degrees Fahrenheit","1 QT WARM WATER 70 75 DEGREES FAHRENHEIT","KT WRM WTR    TKRS FRNHT"
25190,8,8586,,0,11,4.50,"2/3 cup (4 1/2 oz) shortening","2 3 CUP 4 1 2 OZ SHORTENING","  KP    OS  XRTNNK"
25190,9,924,,0,6,2.00,"2 Tbsp margarine","2 TBSP MARGARINE","TBSP MRKRN"
25191,1,729,,0,8,0.33,"1/3 cup active dry yeast","1 3 CUP ACTIVE DRY YEAST","  KP AKTF TR YST"
25191,2,1821,,0,8,1.00,"1 cup warm water, 110 degrees Fahrenheit","1 CUP WARM WATER 110 DEGREES FAHRENHEIT","KP WRM WTR   TKRS FRNHT"
25191,3,503,1,0,15,3.62,"3 qt 1 cup (3 lb 10 oz) all purpose flour","3 QT 1 CUP 3 LB 10 OZ ALL PURPOSE FLOUR","KT  KP  LB  OS  AL PRPS FLR"
25191,4,8652,,0,11,14.00,"1 qt 1 1/2 cups (14 oz) rolled oats","1 QT 1 1 2 CUPS 14 OZ ROLLED OATS","KT    KPS  OS  RLT OTS"
25191,5,65,,0,11,3.00,"1 1/4 cups (3 oz) instant nonfat dry milk","1 1 4 CUPS 3 OZ INSTANT NONFAT DRY MILK","  KPS  OS  INSTNT NNFT TR MLK"
25191,6,561,,0,11,4.50,"2/3 cup (4 1/2 oz) sugar","2 3 CUP 4 1 2 OZ SUGAR","  KP    OS  SKR"
25191,7,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25191,8,1821,,0,9,1.00,"1 qt warm water, 70-75 degrees Fahrenheit","1 QT WARM WATER 70 75 DEGREES FAHRENHEIT","KT WRM WTR    TKRS FRNHT"
25191,9,8586,,0,11,4.50,"2/3 cup (4 1/2 oz) shortening","2 3 CUP 4 1 2 OZ SHORTENING","  KP    OS  XRTNNK"
25191,10,924,,0,6,2.00,"2 Tbsp margarine","2 TBSP MARGARINE","TBSP MRKRN"
25192,1,729,,0,8,0.33,"1/3 cup active dry yeast","1 3 CUP ACTIVE DRY YEAST","  KP AKTF TR YST"
25192,2,1821,,0,8,1.00,"1 cup warm water, 110 degrees Fahrenheit","1 CUP WARM WATER 110 DEGREES FAHRENHEIT","KP WRM WTR   TKRS FRNHT"
25192,3,503,1,0,15,1.81,"3 qt 1 cup (1 lb 13 oz) all purpose flour","3 QT 1 CUP 1 LB 13 OZ ALL PURPOSE FLOUR","KT  KP  LB  OS  AL PRPS FLR"
25192,4,8652,,0,11,7.00,"1 qt 1 1/2 cups (7 oz) rolled oats","1 QT 1 1 2 CUPS 7 OZ ROLLED OATS","KT    KPS  OS  RLT OTS"
25192,5,65,,0,11,3.00,"1 1/4 cups (3 oz) instant nonfat dry milk","1 1 4 CUPS 3 OZ INSTANT NONFAT DRY MILK","  KPS  OS  INSTNT NNFT TR MLK"
25192,6,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25192,7,1821,,0,9,1.00,"1 qt warm water, 70-75 degrees Fahrenheit","1 QT WARM WATER 70 75 DEGREES FAHRENHEIT","KT WRM WTR    TKRS FRNHT"
25192,8,548,,0,11,3.75,"2/3 cup (3 3/4 oz) honey","2 3 CUP 3 3 4 OZ HONEY","  KP    OS  HN"
25192,9,8586,,0,11,4.50,"2/3 cup (4 1/2 oz) shortening","2 3 CUP 4 1 2 OZ SHORTENING","  KP    OS  XRTNNK"
25192,10,924,,0,6,2.00,"2 Tbsp margarine","2 TBSP MARGARINE","TBSP MRKRN"
25193,1,729,,0,8,0.33,"1/3 cup active dry yeast","1 3 CUP ACTIVE DRY YEAST","  KP AKTF TR YST"
25193,2,1821,,0,8,1.00,"1 cup warm water, 110 degrees Fahrenheit","1 CUP WARM WATER 110 DEGREES FAHRENHEIT","KP WRM WTR   TKRS FRNHT"
25193,3,503,1,0,15,4.37,"4 qt (4 lb 6 oz) all purpose flour","4 QT 4 LB 6 OZ ALL PURPOSE FLOUR","KT  LB  OS  AL PRPS FLR"
25193,4,65,,0,11,3.00,"1 1/4 cups (3 oz) instant nonfat dry milk","1 1 4 CUPS 3 OZ INSTANT NONFAT DRY MILK","  KPS  OS  INSTNT NNFT TR MLK"
25193,5,561,,0,11,4.50,"2/3 cup (4 1/2 oz) sugar","2 3 CUP 4 1 2 OZ SUGAR","  KP    OS  SKR"
25193,6,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25193,7,811,,0,6,1.00,"1 Tbsp ground cinnamon","1 TBSP GROUND CINNAMON","TBSP KRNT SNMN"
25193,8,1821,,0,9,1.00,"1 qt warm water, 70-75 degrees Fahrenheit","1 QT WARM WATER 70 75 DEGREES FAHRENHEIT","KT WRM WTR    TKRS FRNHT"
25193,9,8586,,0,11,4.50,"2/3 cup (4 1/2 oz) shortening","2 3 CUP 4 1 2 OZ SHORTENING","  KP    OS  XRTNNK"
25193,10,307,18,0,15,1.62,"1 qt (1 lb 10 oz) raisins, plumped","1 QT 1 LB 10 OZ RAISINS PLUMPED","KT  LB  OS  RSNS  PLMPT"
25193,11,924,,0,6,2.00,"2 Tbsp margarine","2 TBSP MARGARINE","TBSP MRKRN"
25194,1,729,,0,8,0.33,"1/3 cup active dry yeast","1 3 CUP ACTIVE DRY YEAST","  KP AKTF TR YST"
25194,2,1821,,0,8,1.00,"1 cup warm water, 110 degrees Fahrenheit","1 CUP WARM WATER 110 DEGREES FAHRENHEIT","KP WRM WTR   TKRS FRNHT"
